file_id,file_path,speaker_id,label,label_name,attack_id,partition,source_dataset,codec,duration,samplerate
DF_E_4047421,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047421.flac,TEM2,1,spoof,Task1-team03,evaluation,vcc2020,low_mp3,2.032,16000
DF_E_4047428,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047428.flac,LA_0011,1,spoof,A11,evaluation,asvspoof,nocodec,1.525,16000
DF_E_4047432,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047432.flac,TMF1,1,spoof,Task2-team05,evaluation,vcc2020,oggm4a,2.752,16000
DF_E_4047441,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047441.flac,LA_0016,0,bonafide,-,evaluation,asvspoof,high_m4a,2.56,16000
DF_E_4047456,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047456.flac,VCC2TF2,1,spoof,SPO-N16,evaluation,vcc2018,high_mp3,1.725125,16000
DF_E_4047467,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047467.flac,TEF1,1,spoof,Task1-team23,evaluation,vcc2020,low_ogg,3.72,16000
DF_E_4047480,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047480.flac,VCC2TF1,1,spoof,SPO-N11,evaluation,vcc2018,oggm4a,1.728,16000
DF_E_4047482,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047482.flac,LA_0013,1,spoof,A15,evaluation,asvspoof,oggm4a,3.584,16000
DF_E_4047484,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047484.flac,TEF2,1,spoof,Task1-team23,evaluation,vcc2020,oggm4a,3.968,16000
DF_E_4047491,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047491.flac,VCC2TF2,1,spoof,HUB-D04,evaluation,vcc2018,high_m4a,4.096,16000
DF_E_4047492,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047492.flac,TGF1,1,spoof,Task2-team08,evaluation,vcc2020,high_ogg,3.752,16000
DF_E_4047501,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047501.flac,TFF1,1,spoof,Task2-team02,evaluation,vcc2020,high_mp3,4.2666875,16000
DF_E_4047503,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047503.flac,VCC2TM2,1,spoof,HUB-N08,evaluation,vcc2018,high_mp3,2.625,16000
DF_E_4047504,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047504.flac,VCC2TF2,1,spoof,HUB-N08,evaluation,vcc2018,high_ogg,3.848,16000
DF_E_4047506,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047506.flac,TEM1,1,spoof,Task1-team11,evaluation,vcc2020,nocodec,3.5100625,16000
DF_E_4047519,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047519.flac,TEF2,1,spoof,Task1-team08,evaluation,vcc2020,nocodec,2.663,16000
DF_E_4047523,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047523.flac,TEM2,1,spoof,Task1-team02,evaluation,vcc2020,low_m4a,3.84,16000
DF_E_4047535,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047535.flac,VCC2TF2,1,spoof,HUB-N15,evaluation,vcc2018,high_m4a,4.864,16000
DF_E_4047537,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047537.flac,TEF1,1,spoof,Task1-team21,evaluation,vcc2020,mp3m4a,3.648,16000
DF_E_4047546,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047546.flac,TFM1,1,spoof,Task2-team30,evaluation,vcc2020,oggm4a,3.2,16000
DF_E_4047547,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047547.flac,LA_0020,0,bonafide,-,evaluation,asvspoof,low_mp3,3.756125,16000
DF_E_4047549,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047549.flac,LA_0008,1,spoof,A07,evaluation,asvspoof,low_m4a,1.344,16000
DF_E_4047550,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047550.flac,TEF2,1,spoof,Task1-team03,evaluation,vcc2020,oggm4a,3.648,16000
DF_E_4047551,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047551.flac,LA_0039,1,spoof,A11,evaluation,asvspoof,high_m4a,1.856,16000
DF_E_4047560,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047560.flac,VCC2TF1,1,spoof,SPO-N03,evaluation,vcc2018,mp3m4a,4.288,16000
DF_E_4047571,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047571.flac,TGM1,1,spoof,Task2-team08,evaluation,vcc2020,high_ogg,2.456,16000
DF_E_4047572,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047572.flac,VCC2TF2,1,spoof,HUB-D05,evaluation,vcc2018,high_m4a,1.28,16000
DF_E_4047575,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047575.flac,TMM1,1,spoof,Task2-team29,evaluation,vcc2020,low_ogg,2.136,16000
DF_E_4047579,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047579.flac,LA_0018,1,spoof,A17,evaluation,asvspoof,mp3m4a,3.392,16000
DF_E_4047584,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047584.flac,VCC2TM1,1,spoof,SPO-N05,evaluation,vcc2018,high_m4a,4.224,16000
DF_E_4047586,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047586.flac,LA_0010,1,spoof,A11,evaluation,asvspoof,oggm4a,1.408,16000
DF_E_4047598,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047598.flac,LA_0035,1,spoof,A11,evaluation,asvspoof,low_mp3,1.55225,16000
DF_E_4047604,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047604.flac,LA_0043,1,spoof,A18,evaluation,asvspoof,low_ogg,5.992,16000
DF_E_4047606,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047606.flac,TFM1,1,spoof,Task2-team28,evaluation,vcc2020,high_m4a,2.496,16000
DF_E_4047613,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047613.flac,TGM1,1,spoof,Task2-team12,evaluation,vcc2020,nocodec,2.1100625,16000
DF_E_4047618,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047618.flac,TMM1,1,spoof,Task2-team07,evaluation,vcc2020,low_ogg,2.712,16000
DF_E_4047624,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047624.flac,TGF1,1,spoof,Task2-team19,evaluation,vcc2020,low_mp3,1.344,16000
DF_E_4047630,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047630.flac,TGM1,1,spoof,Task2-team06,evaluation,vcc2020,high_mp3,2.92,16000
DF_E_4047633,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047633.flac,VCC2TM1,1,spoof,HUB-N15,evaluation,vcc2018,low_ogg,4.136,16000
DF_E_4047637,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047637.flac,TEM1,1,spoof,Task1-team11,evaluation,vcc2020,high_m4a,3.392,16000
DF_E_4047639,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047639.flac,VCC2TF2,1,spoof,HUB-N08,evaluation,vcc2018,low_ogg,2.28,16000
DF_E_4047644,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047644.flac,VCC2TF2,1,spoof,SPO-N03,evaluation,vcc2018,mp3m4a,4.672,16000
DF_E_4047651,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047651.flac,VCC2TF2,1,spoof,HUB-N14,evaluation,vcc2018,nocodec,1.705,16000
DF_E_4047658,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047658.flac,LA_0034,1,spoof,A08,evaluation,asvspoof,low_ogg,1.544,16000
DF_E_4047660,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047660.flac,LA_0015,1,spoof,A19,evaluation,asvspoof,oggm4a,4.16,16000
DF_E_4047661,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047661.flac,VCC2TF2,1,spoof,HUB-N15,evaluation,vcc2018,low_ogg,3.816,16000
DF_E_4047665,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047665.flac,VCC2TM1,1,spoof,SPO-N18,evaluation,vcc2018,low_mp3,3.985,16000
DF_E_4047666,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047666.flac,TEF1,1,spoof,Task1-team13,evaluation,vcc2020,nocodec,2.304,16000
DF_E_4047674,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047674.flac,LA_0013,1,spoof,A18,evaluation,asvspoof,high_ogg,3.76,16000
DF_E_4047677,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047677.flac,VCC2TF2,1,spoof,HUB-N10,evaluation,vcc2018,nocodec,6.1450625,16000
DF_E_4047688,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047688.flac,TMM1,1,spoof,Task2-team07,evaluation,vcc2020,low_ogg,2.152,16000
DF_E_4047689,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047689.flac,TEF2,1,spoof,Task1-team04,evaluation,vcc2020,nocodec,2.96,16000
DF_E_4047693,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047693.flac,LA_0041,1,spoof,A12,evaluation,asvspoof,mp3m4a,2.304,16000
DF_E_4047694,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047694.flac,TGF1,1,spoof,Task2-team25,evaluation,vcc2020,oggm4a,3.328,16000
DF_E_4047697,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047697.flac,LA_0040,1,spoof,A13,evaluation,asvspoof,high_ogg,1.896,16000
DF_E_4047700,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047700.flac,LA_0043,1,spoof,A10,evaluation,asvspoof,low_mp3,1.625,16000
DF_E_4047703,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047703.flac,TGF1,1,spoof,Task2-team29,evaluation,vcc2020,nocodec,2.96,16000
DF_E_4047707,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047707.flac,VCC2TM2,1,spoof,HUB-N15,evaluation,vcc2018,high_m4a,1.344,16000
DF_E_4047711,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047711.flac,LA_0036,1,spoof,A11,evaluation,asvspoof,low_m4a,1.344,16000
DF_E_4047714,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047714.flac,LA_0036,1,spoof,A07,evaluation,asvspoof,nocodec,1.115,16000
DF_E_4047716,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047716.flac,VCC2TF1,1,spoof,SPO-N12,evaluation,vcc2018,low_m4a,1.728,16000
DF_E_4047723,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047723.flac,TFF1,1,spoof,Task2-team19,evaluation,vcc2020,oggm4a,2.752,16000
DF_E_4047737,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047737.flac,VCC2TM1,1,spoof,SPO-N13,evaluation,vcc2018,oggm4a,1.28,16000
DF_E_4047740,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047740.flac,TMF1,1,spoof,Task2-team32,evaluation,vcc2020,low_m4a,4.16,16000
DF_E_4047746,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047746.flac,VCC2TF1,1,spoof,HUB-D05,evaluation,vcc2018,low_ogg,2.344,16000
DF_E_4047749,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047749.flac,LA_0040,1,spoof,A12,evaluation,asvspoof,high_m4a,1.408,16000
DF_E_4047755,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047755.flac,TMF1,1,spoof,Task2-team27,evaluation,vcc2020,low_mp3,5.184,16000
DF_E_4047759,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047759.flac,TEF1,1,spoof,Task1-team32,evaluation,vcc2020,nocodec,1.475,16000
DF_E_4047769,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047769.flac,TEF1,1,spoof,Task1-team11,evaluation,vcc2020,oggm4a,2.688,16000
DF_E_4047771,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047771.flac,LA_0011,1,spoof,A09,evaluation,asvspoof,high_mp3,2.67,16000
DF_E_4047776,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047776.flac,LA_0040,1,spoof,A16,evaluation,asvspoof,low_ogg,2.04,16000
DF_E_4047782,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047782.flac,TGM1,1,spoof,Task2-team33,evaluation,vcc2020,high_mp3,2.176,16000
DF_E_4047783,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047783.flac,LA_0019,1,spoof,A17,evaluation,asvspoof,high_ogg,2.92,16000
DF_E_4047784,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047784.flac,VCC2TM2,1,spoof,SPO-N06,evaluation,vcc2018,high_m4a,4.992,16000
DF_E_4047787,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047787.flac,TMF1,1,spoof,Task2-team06,evaluation,vcc2020,low_m4a,4.736,16000
DF_E_4047789,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047789.flac,LA_0044,1,spoof,A08,evaluation,asvspoof,high_mp3,2.38,16000
DF_E_4047799,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047799.flac,VCC2TM2,1,spoof,HUB-D02,evaluation,vcc2018,low_m4a,6.144,16000
DF_E_4047811,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047811.flac,LA_0017,1,spoof,A10,evaluation,asvspoof,low_m4a,1.344,16000
DF_E_4047815,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047815.flac,VCC2TF2,1,spoof,SPO-N12,evaluation,vcc2018,low_mp3,3.7000625,16000
DF_E_4047818,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047818.flac,VCC2TM1,1,spoof,SPO-N06,evaluation,vcc2018,high_mp3,4.915125,16000
DF_E_4047821,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047821.flac,LA_0003,1,spoof,A19,evaluation,asvspoof,mp3m4a,1.084625,16000
DF_E_4047825,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047825.flac,VCC2TM2,1,spoof,HUB-N07,evaluation,vcc2018,oggm4a,1.792,16000
DF_E_4047827,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047827.flac,VCC2TM1,1,spoof,SPO-N10,evaluation,vcc2018,nocodec,5.050125,16000
DF_E_4047830,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047830.flac,SEF2,0,bonafide,-,evaluation,vcc2020,high_ogg,1.928,16000
DF_E_4047831,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047831.flac,TGF1,1,spoof,Task2-team19,evaluation,vcc2020,low_mp3,1.429375,16000
DF_E_4047836,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047836.flac,TGM1,1,spoof,Task2-team25,evaluation,vcc2020,high_mp3,2.4033125,16000
DF_E_4047839,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047839.flac,TFM1,1,spoof,Task2-team33,evaluation,vcc2020,oggm4a,2.304,16000
DF_E_4047842,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047842.flac,TEM1,1,spoof,Task1-team17,evaluation,vcc2020,low_mp3,3.5946875,16000
DF_E_4047843,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047843.flac,LA_0019,1,spoof,A18,evaluation,asvspoof,nocodec,2.225,16000
DF_E_4047844,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047844.flac,TFM1,1,spoof,Task2-team09,evaluation,vcc2020,low_ogg,2.44,16000
DF_E_4047845,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047845.flac,LA_0003,1,spoof,A11,evaluation,asvspoof,mp3m4a,2.368,16000
DF_E_4047850,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047850.flac,VCC2TM2,1,spoof,HUB-N12,evaluation,vcc2018,low_m4a,2.688,16000
DF_E_4047851,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047851.flac,VCC2TM1,1,spoof,HUB-N05,evaluation,vcc2018,high_mp3,1.501375,16000
DF_E_4047852,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047852.flac,VCC2TF2,1,spoof,HUB-N19,evaluation,vcc2018,oggm4a,1.152,16000
DF_E_4047858,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047858.flac,TFM1,1,spoof,Task2-team29,evaluation,vcc2020,high_ogg,4.344,16000
DF_E_4047863,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047863.flac,LA_0023,1,spoof,A15,evaluation,asvspoof,high_ogg,2.136,16000
DF_E_4047874,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047874.flac,VCC2TM2,1,spoof,SPO-N04,evaluation,vcc2018,low_m4a,3.968,16000
DF_E_4047886,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047886.flac,TMF1,1,spoof,Task2-team30,evaluation,vcc2020,low_mp3,4.3125,16000
DF_E_4047891,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047891.flac,TEF1,1,spoof,Task1-team13,evaluation,vcc2020,nocodec,2.9866875,16000
DF_E_4047892,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047892.flac,VCC2TM2,1,spoof,HUB-N11,evaluation,vcc2018,low_m4a,3.968,16000
DF_E_4047897,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047897.flac,TGM1,1,spoof,Task2-team08,evaluation,vcc2020,high_mp3,2.566,16000
DF_E_4047900,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047900.flac,TFF1,1,spoof,Task2-team08,evaluation,vcc2020,high_mp3,2.165,16000
DF_E_4047904,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047904.flac,LA_0044,1,spoof,A18,evaluation,asvspoof,low_m4a,2.084375,16000
DF_E_4047907,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047907.flac,TEF1,1,spoof,Task1-team26,evaluation,vcc2020,low_m4a,2.816,16000
DF_E_4047908,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047908.flac,LA_0005,1,spoof,A17,evaluation,asvspoof,high_ogg,5.688,16000
DF_E_4047909,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047909.flac,VCC2TM1,1,spoof,SPO-N11,evaluation,vcc2018,oggm4a,1.536,16000
DF_E_4047912,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047912.flac,VCC2TF2,1,spoof,SPO-N03,evaluation,vcc2018,high_mp3,1.295,16000
DF_E_4047918,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047918.flac,TGM1,1,spoof,Task2-team30,evaluation,vcc2020,oggm4a,3.136,16000
DF_E_4047920,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047920.flac,VCC2TM2,1,spoof,SPO-N03,evaluation,vcc2018,high_ogg,3.688,16000
DF_E_4047923,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047923.flac,VCC2SM3,0,bonafide,-,evaluation,vcc2018,oggm4a,3.712,16000
DF_E_4047924,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047924.flac,VCC2TF1,1,spoof,HUB-N17,evaluation,vcc2018,mp3m4a,1.92,16000
DF_E_4047937,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047937.flac,TEF2,1,spoof,Task1-team06,evaluation,vcc2020,high_mp3,4.68,16000
DF_E_4047939,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047939.flac,TMF1,1,spoof,Task2-team26,evaluation,vcc2020,high_m4a,4.096,16000
DF_E_4047944,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047944.flac,VCC2TF2,1,spoof,SPO-N06,evaluation,vcc2018,oggm4a,1.856,16000
DF_E_4047946,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047946.flac,LA_0009,1,spoof,A12,evaluation,asvspoof,high_ogg,2.968,16000
DF_E_4047955,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047955.flac,TGF1,0,bonafide,-,evaluation,vcc2020,mp3m4a,3.84,16000
DF_E_4047959,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047959.flac,TEF1,1,spoof,Task1-team04,evaluation,vcc2020,low_ogg,2.168,16000
DF_E_4047982,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047982.flac,TFF1,1,spoof,Task2-team29,evaluation,vcc2020,high_mp3,1.77,16000
DF_E_4047998,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047998.flac,VCC2TF2,1,spoof,SPO-N12,evaluation,vcc2018,oggm4a,3.008,16000
DF_E_4047999,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4047999.flac,VCC2TF2,1,spoof,HUB-N20,evaluation,vcc2018,high_ogg,2.088,16000
DF_E_4048001,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048001.flac,TEF1,1,spoof,Task1-team03,evaluation,vcc2020,nocodec,2.032,16000
DF_E_4048010,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048010.flac,VCC2TF1,1,spoof,SPO-N12,evaluation,vcc2018,high_mp3,3.005125,16000
DF_E_4048016,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048016.flac,VCC2TM2,1,spoof,HUB-N05,evaluation,vcc2018,low_ogg,3.176,16000
DF_E_4048025,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048025.flac,VCC2TF1,1,spoof,HUB-D03,evaluation,vcc2018,low_mp3,4.632125,16000
DF_E_4048032,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048032.flac,TEM1,1,spoof,Task1-team27,evaluation,vcc2020,high_ogg,4.04,16000
DF_E_4048035,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048035.flac,LA_0002,1,spoof,A11,evaluation,asvspoof,mp3m4a,4.672,16000
DF_E_4048036,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048036.flac,LA_0045,0,bonafide,-,evaluation,asvspoof,low_mp3,1.4445625,16000
DF_E_4048039,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048039.flac,TEF2,1,spoof,Task1-team04,evaluation,vcc2020,high_m4a,2.176,16000
DF_E_4048046,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048046.flac,VCC2TF1,1,spoof,HUB-N20,evaluation,vcc2018,high_mp3,2.4150625,16000
DF_E_4048047,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048047.flac,TFF1,1,spoof,Task2-team26,evaluation,vcc2020,mp3m4a,2.304,16000
DF_E_4048050,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048050.flac,VCC2TM2,1,spoof,HUB-N15,evaluation,vcc2018,high_m4a,1.728,16000
DF_E_4048052,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048052.flac,LA_0026,1,spoof,A19,evaluation,asvspoof,high_ogg,2.488,16000
DF_E_4048054,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048054.flac,VCC2TF2,1,spoof,HUB-D05,evaluation,vcc2018,high_ogg,2.264,16000
DF_E_4048056,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048056.flac,VCC2TM1,1,spoof,HUB-N07,evaluation,vcc2018,mp3m4a,3.584,16000
DF_E_4048058,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048058.flac,VCC2TM1,1,spoof,HUB-N04,evaluation,vcc2018,mp3m4a,3.84,16000
DF_E_4048062,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048062.flac,VCC2TF1,1,spoof,HUB-N16,evaluation,vcc2018,high_mp3,4.0950625,16000
DF_E_4048079,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048079.flac,LA_0045,1,spoof,A19,evaluation,asvspoof,high_m4a,2.624,16000
DF_E_4048083,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4048083.flac,LA_0022,1,spoof,A14,evaluation,asvspoof,mp3m4a,1.792,16000
